date,scheme_code,scheme_name,scheme_category,fund_house,nav
2013-08-17,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,194.356
2013-08-18,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,194.356
2013-08-19,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,191.131
2013-08-20,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,191.492
2013-08-21,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,187.884
2013-08-22,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,191.65
2013-08-23,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,193.768
2013-08-24,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,193.768
2013-08-25,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,193.768
2013-08-26,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,194.206
2013-08-27,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,188.674
2013-08-28,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,187.712
2013-08-29,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,191.332
2013-08-30,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,193.1
2013-08-31,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,193.1
2013-09-01,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,193.1
2013-09-02,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,196.319
2013-09-03,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,189.685
2013-09-04,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,193.437
2013-09-05,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,198.301
2013-09-06,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,201.358
2013-09-07,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,201.358
2013-09-08,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,201.358
2013-09-09,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,201.358
2013-09-10,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.536
2013-09-11,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,209.428
2013-09-12,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,206.649
2013-09-13,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.056
2013-09-14,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.056
2013-09-15,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.056
2013-09-16,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,206.879
2013-09-17,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.218
2013-09-18,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,209.048
2013-09-19,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,217.051
2013-09-20,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,212.894
2013-09-21,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,212.894
2013-09-22,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,212.894
2013-09-23,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,208.289
2013-09-24,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.762
2013-09-25,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,208.01
2013-09-26,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,208.055
2013-09-27,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.04
2013-09-28,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.04
2013-09-29,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,207.04
2013-09-30,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,202.859
2013-10-01,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,204.703
2013-10-02,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,204.703
2013-10-03,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,209.305
2013-10-04,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,209.426
2013-10-05,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,209.426
2013-10-06,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,209.426
2013-10-07,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,209.547
2013-10-08,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,210.145
2013-10-09,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,212.579
2013-10-10,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,213.883
2013-10-11,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,216.981
2013-10-12,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,216.981
2013-10-13,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,216.981
2013-10-14,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,217.808
2013-10-15,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,216.454
2013-10-16,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,216.454
2013-10-17,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,214.617
2013-10-18,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.289
2013-10-19,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.289
2013-10-20,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.289
2013-10-21,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,221.818
2013-10-22,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,221.991
2013-10-23,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,221.724
2013-10-24,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,221.367
2013-10-25,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.423
2013-10-26,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.423
2013-10-27,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.423
2013-10-28,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,218.31
2013-10-29,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,222.958
2013-10-30,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,223.895
2013-10-31,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,227.352
2013-11-01,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.216
2013-11-02,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.216
2013-11-03,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.216
2013-11-04,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.216
2013-11-05,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.9
2013-11-06,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,227.17
2013-11-07,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,224.897
2013-11-08,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,224.591
2013-11-09,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,224.591
2013-11-10,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,224.591
2013-11-11,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,222.118
2013-11-12,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,219.53
2013-11-13,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,218.718
2013-11-14,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,222.512
2013-11-15,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,222.512
2013-11-16,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,222.512
2013-11-17,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,222.512
2013-11-18,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,226.944
2013-11-19,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.367
2013-11-20,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,225.037
2013-11-21,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.735
2013-11-22,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.548
2013-11-23,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.548
2013-11-24,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,220.548
2013-11-25,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,225.881
2013-11-26,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,223.384
2013-11-27,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,223.473
2013-11-28,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,224.789
2013-11-29,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.713
2013-11-30,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.713
2013-12-01,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.713
2013-12-02,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.881
2013-12-03,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.67
2013-12-04,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.288
2013-12-05,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.182
2013-12-06,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,233.153
2013-12-07,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,233.153
2013-12-08,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,233.153
2013-12-09,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,237.571
2013-12-10,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,235.856
2013-12-11,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,233.64
2013-12-12,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,230.954
2013-12-13,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.114
2013-12-14,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.114
2013-12-15,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.114
2013-12-16,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.648
2013-12-17,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,228.94
2013-12-18,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.297
2013-12-19,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,230.924
2013-12-20,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,234.79
2013-12-21,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,234.79
2013-12-22,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,234.79
2013-12-23,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,235.68
2013-12-24,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,235.577
2013-12-25,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,235.577
2013-12-26,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,236.145
2013-12-27,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,237.029
2013-12-28,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,237.029
2013-12-29,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,237.029
2013-12-30,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,235.953
2013-12-31,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,236.726
2014-01-01,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,236.744
2014-01-02,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.8
2014-01-03,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.855
2014-01-04,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.855
2014-01-05,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.855
2014-01-06,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.309
2014-01-07,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,230.282
2014-01-08,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,230.37
2014-01-09,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.428
2014-01-10,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.017
2014-01-11,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.017
2014-01-12,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,229.017
2014-01-13,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,232.285
2014-01-14,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,231.583
2014-01-15,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,233.926
2014-01-16,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,233.596
2014-01-17,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,231.22
2014-01-18,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,231.22
2014-01-19,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,231.22
2014-01-20,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,233.166
2014-01-21,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,234.71
2014-01-22,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,235.799
2014-01-23,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,235.583
2014-01-24,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,231.37
2014-01-25,119018,HDFC Large Cap Fund - Growth Option - Direct Plan,Equity Scheme - Large Cap Fund,HDFC Mutual Fund,231.37
